Video ID,Comment ID,comments
MwpMEbgC7DA,UgxE-U1_xFcOj_wr1g94AaABAg,  Doctor    you  have  just  3  min      me    open  Tom  Odell      Another  Love      Doctor    But  it's  4  min      God    it's  okey    
MwpMEbgC7DA,Ugwj622LM4tb97pWfOx4AaABAg,Wait  for  pairs  forever
MwpMEbgC7DA,UgwRm-V4Aj40GZHjhMJ4AaABAg,2012        Cry    2013        Cry    2014        Cry    2015        Cry    2016        Cry    2017        Cry          2018        Cry          2019        Cry    2020        Still  crying  
MwpMEbgC7DA,UgzfqZ6udS03idtBg0d4AaABAg,  promise  me  this  is  forever      i  promise      thank  you  for  all  the  likes    elena  and  damon  are  endgame      3
MwpMEbgC7DA,UgwTJfr6oRuODcRBEip4AaABAg,Oh      i  wanna  go  back  in  time  but  i  cant          
MwpMEbgC7DA,Ugw2EgRohlb-iI1E9O14AaABAg,The  worst  day  of  loving  someone  is  the  day  you  lose  them
MwpMEbgC7DA,Ugy47QddzhxP0DBP2R94AaABAg,POV    looking  at  the  mirror  at  1  10
MwpMEbgC7DA,UgyobEnmk_0mszYl_ON4AaABAg,2012    I'm  crying  2021    I'm  still  crying
MwpMEbgC7DA,UgwbaLYv5gmW-Fc-3lN4AaABAg,I  showed  this  to  my  cat              He  didn  t  understand  it    He  s  a  cat  
MwpMEbgC7DA,Ugy-4lmD0ds0Y4WxEYp4AaABAg,i    ove  this  song
MwpMEbgC7DA,UgwlcsXgEvzsQFJP9Ip4AaABAg,What  does  song  mean  to  everyone  share  below        
MwpMEbgC7DA,UgyxScZSRt-k5niaCQN4AaABAg,In  20  years  time  we  re  going  to  be  playing  this  song  in  the  car  and  tell  our  kids  that  in  the    olden  days    this  song  was  considered  to  be  a  beautiful  masterpiece  
MwpMEbgC7DA,UgzFUkYLRLQ43tWlkhd4AaABAg,it  so  nice  
MwpMEbgC7DA,UgzZTgnJZ1gAty8psOt4AaABAg,Dear  Ana      If  you're  reading  this    then  I  would  like  to  apologize  for  not  being  strong  enough    to  tell  you  just  how  much  you  meant  to  me    I  was  young    stupid  and  just  scared        Too  scared    I  wish  I  acted  more  like  a  man  and  told  you  how  I  really  felt  about  us    Wish  we  had  better  circumstances    you  were  my  first  love    and  I  always  will  love  you    I  wish  you  nothing  but  happiness  and  success    always  stay  strong  and  keep  that  passionate  and  persevering  attitude  that  I  fell  in  love  with    use  that  to  be  the  best  person  I  know  you  can  be      Your  friend      Carlos
MwpMEbgC7DA,UgzyEfz-33_kkyNigL54AaABAg,This  is  one  of  those  songs  you  listen  to  when  the  boys  aren  t  around
MwpMEbgC7DA,UgziLQIzqPX7k1z45Mt4AaABAg,Have  you  found  your  love  
MwpMEbgC7DA,UgxKMGN321p7_ZwajKN4AaABAg,Good  Miusic
MwpMEbgC7DA,UgxMUDf0z9W16pAPnA94AaABAg,Can  we  just  appreciate  the  fact  he  managed  to  ignore  the  lady  in  the  background  without  flinching  or  moving  once
MwpMEbgC7DA,UgyWXCmBc1pHD8VLLut4AaABAg,It  s  so  weird  we  re  all  crying  to  the  same  song  thinking  about  different  people  
MwpMEbgC7DA,UgwBqhrvUaKjkJIF2_F4AaABAg,I  am  giving  this  song  as  a  gift  to  myself    cause  no  one  around  me  has  a  taste  to  recommend  such  a  beautiful  song  
MwpMEbgC7DA,Ugz9tKpC2NB2kK93OtN4AaABAg,I  wish  I  knew  every  person  listening  to  this  song        Love  you  my  unknown  friend    3
MwpMEbgC7DA,Ugw4pyydxcTg9OnDm6N4AaABAg,One  of  the  best  songs  ever  in  my  opinion
MwpMEbgC7DA,UgjSIrYAwypAAXgCoAEC,LEMBREI  DA  TOMORROWLAND    3
MwpMEbgC7DA,Ugz2tpyWz7RNM_7ySWp4AaABAg,MGK  s  far  cousin
MwpMEbgC7DA,UgzcAW_AanGs992biBR4AaABAg,Omg  it  s  so  old
MwpMEbgC7DA,Ugz2f749Om1DLbkfGMt4AaABAg,This  song      
MwpMEbgC7DA,UgwsJUY8g8nysSZMOSp4AaABAg,    Promise  me  this  is  forever        I  promise      Delena  
MwpMEbgC7DA,UgzeE0BG9sN5g14IzIR4AaABAg,this  songs  makes  me  miss  a  love  that  s  not  even  exist
MwpMEbgC7DA,UgyZmVh750-2ARdpoi14AaABAg,Let's  see  how  many  people  will  see  this  in  2031
MwpMEbgC7DA,UgxnsbBlZ1I_Jnpo32F4AaABAg,  Promise  me  this  is  forever          I  promise            damon  and  elena's  rain  kiss  
MwpMEbgC7DA,UgyMCOubdXqyn9z4MSF4AaABAg,Its  the  best  song  of  the  World
MwpMEbgC7DA,UgxOu5bV86kABnfk34J4AaABAg,Elena    Promise  me  this  is  forever    Damon    I  promise    FANS  IN  TVD    AAAAAAAAAAAAAAAAAAAAA  MY  DELENAAAAA
MwpMEbgC7DA,UgxZ5TBpZG3AbLwpMER4AaABAg,The  1  32  it  
MwpMEbgC7DA,Ugz4jifRibRNoU-e0qV4AaABAg,This  song  kinda  hurts  my  feelings  even  tho  I  claimed  that  I  don  t  have  any  
MwpMEbgC7DA,UgwCE_ZgeolKW7eKYcN4AaABAg,Idfc  what  people  think  but  this  is  the  best  sad  song  in  history
MwpMEbgC7DA,UgzAnHt7NJgf3ODETLp4AaABAg,imagine  in  20  years    kids  are  gonna  be  listening  to  this    and  are  gonna  be  saying    i  was  born  in  the  wrong  decade  
MwpMEbgC7DA,UgwdUH_lntk0eX3-BEx4AaABAg,After  8  years    it  just  hits  different      
MwpMEbgC7DA,Ugy9ixu7zRK9Li9tUYZ4AaABAg,WTF  Who  hurt  this  boyy
MwpMEbgC7DA,Ugwzl9uCtoq2uLwC6Yp4AaABAg,This  song  hits  different  when  you're  crying      
MwpMEbgC7DA,UgwOScVP50jW9zzoFlR4AaABAg,No  Covid  No  Masks  No  TikTok    Life  was  better  when  this  masterpiece  came  out  
MwpMEbgC7DA,UgxSj4uezCOn_0LZy_p4AaABAg,Love  is  very  dangerous
MwpMEbgC7DA,Ugx-McNgIjm_3od_V5p4AaABAg,Lyrics        I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh  And  if  somebody  hurts  you    I  wanna  fight  But  my  hands  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry  I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh    Oh    need  a  love    now    my  heart  is  thinking  of    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh
MwpMEbgC7DA,UgwC_5tODVu1YbgbNZB4AaABAg,It  took  me  8  years  to  realise  this  is  one  of  the  best  songs  ever
MwpMEbgC7DA,UgwIaZTLvrSdbzGwClx4AaABAg,For  all  the  sad  and  depressed  people  here    You  got  this          You  are  strong        You  are  perfect          I  LOVE  YOU          You  are  amazing        I  m  here  for  you        You  will  go  through  this  pain  and  will  live  a  Beautiful  Life        Keep  smile        Love  you  3
MwpMEbgC7DA,UgznRpGZDwPU7HEbuax4AaABAg,aot  chapter  139    I  don  t  need  to  say  anything  else
MwpMEbgC7DA,UgxcAe9kQkrtExi_N-l4AaABAg,cried  to  this  at  15    crying  again  at  20
MwpMEbgC7DA,UgxKy2ximXrY018tq9d4AaABAg,Nothing  can  make  me  cry              This  song      Excuse  me  
MwpMEbgC7DA,Ugwofxn3FK0Ka7BTtVN4AaABAg,Who  still  here  in  September      This  song  its  my  best  now
MwpMEbgC7DA,UgwqF0Gd3RmuJ0HaaWJ4AaABAg,can  t  believe  that  it  s  8  years  old    damn  
MwpMEbgC7DA,UgzUU1eSMEnVrJwIyIl4AaABAg,Did  someone  saw  m'y  happiness  ahaha    thats  4  years  im  searching  it  ahah      fuck    ahaha      
MwpMEbgC7DA,Ugix2m756-JbqngCoAEC,this  song  makes  me  cry    it's  so  meaningful    i  love  the  song  but  i  hate  that  it  makes  me  feel  so  sad  and  i  feel  so  dark  I  can't  explain  it    I  am  not  heartbroken  but  i  use  to  listen  to  this  song  when  I  was    so  it  makes  me  feel  like  I'm  in  those  days  when  I  thought  I'll  never  escape  
MwpMEbgC7DA,UgwflPiYVwUAavXjhmF4AaABAg,this  song  fucks  me  up    it's  soooooo  sad    just  hearing  the  first  two  notes  makes  me  feel  a  heart  break
MwpMEbgC7DA,UgyBWzS2Kg_xBe0oGgJ4AaABAg,I  came  here  after  vampire  diaries  season  6
MwpMEbgC7DA,UgxRkR15cRnz4wOonsh4AaABAg,LYRICS    I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh  Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh    And  if  somebody  hurts  you    I  wanna  fight  But  my  hand's  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh    oh
MwpMEbgC7DA,UgwJx3b6TwCrO-to7j14AaABAg,My  girlfriend  of  four  years  broke  up  with  me  a  couple  of  months  ago    back  in  January    2019      and  I  was  completely  devastated  for  around  two  months    I  cried  for  at  least  an  hour    every  single  day    throughout  the  first  month    She  was  everything  I  had  in  my  life        I  got  a  lot  of  experience  through  this  breakup    though      and  I  got  a  chance  to  truly  feel  emotions  like  never  before    several  times    I  even  had  to  vomit    when  I  got  very  sad        But  now    over  two  months  later    I  feel  simply  nothing    Just  nothing  at  all    is  the  best  way  to  describe  it    No  pain    no  anger    no  sorrow    no  happiness    nothing    Perhaps  due  to  my  mind  and  heart  being  exhausted  from  the  overly  emotional  period  I've  endured    And  what  worries  me  now    is  that  I  am  not  going  to  be  able  to  fall  in  love  again      hence  why  I  relate  SO  much  to  this  song      I  found  the  love  of  my  life    I  loved  everything  about  her      and  I  lost  her    I  am  not  sure  if  I'm  able  to  fall  in  love  like  that    again    I  have  trust  issues    as  the  main  reason  to  our  breakup  was  due  to  her  not  telling  me  about  her  thoughts  and  emotions    and  she  pretty  much  cheated  on  me  as  well      and  I  feel  like  my  mind  and  or  heart  won't  let  me  go  through  all  the  pain  again    if  things  won't  work  out  with  the  coming  partners      
MwpMEbgC7DA,UgwWaawKkQWeHtdOIAF4AaABAg,No  matter  how  happy  I  am  I  will  always  cry  on  this  song  
MwpMEbgC7DA,UgyH_vMpfEa71Exwtlt4AaABAg,i  love  this  song  cause  there  s  so  many  different  ways  you  can  interpret  it    the  way  i  interpret  it    and  i  don  t  know  how  it  was  made  to  be  interpreted  in  general    but  it  reminds  me  of  my  struggle  with  self  love    and  overthinking    and  depression    all  i  want  is  to  love  someone  and  those  things  make  it  nearly  impossible    i  feel  like  to  be  capable  of  loving  someone    you  have  to  be  able  to  love  yourself  first    or  accept  the  idea  that  you  are  lovable    so  the    another  love    he  s  singing  about  is  with  yourself  
MwpMEbgC7DA,UgzBGQD53gKbqTuwMpV4AaABAg,ishalim  gecti
MwpMEbgC7DA,UgwXiGSykUJCrinY9V14AaABAg,offfff  offff  cok  guzelsin
MwpMEbgC7DA,UgzqmaH0-1rdaXdpJqB4AaABAg,Lyrics      I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh  Oh  oh  oh  oh  oh  oh  Oh  oh  oh  oh  oh  oh    And  if  somebody  hurts  you    I  wanna  fight  But  my  hand's  been  broken    one  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    Oh  oh    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  oh  oh    oh
MwpMEbgC7DA,UgyBZzh5vvvxxsoRTcp4AaABAg,  Promise  me  this  is  forever      I  promise      
MwpMEbgC7DA,Ugwf1Bcy3LuTVCzIzfR4AaABAg,Not  life
MwpMEbgC7DA,UgzW0Ahq1-eTrqG_j8N4AaABAg,  Promise  me  this  is  forever      elena    I  promise      damon
MwpMEbgC7DA,UgyppXp01xx9Bw-XKxl4AaABAg,Imagine  being  that  stupid    to  dislike  this  song
MwpMEbgC7DA,UghzbZQz9q90eHgCoAEC,Another  gifted  young  writer  from  the  U  K    There  must  be  a  factory  there      they  seem  to  have  a  lot  of  them    
MwpMEbgC7DA,UgxMC9OWmG0k39HVvwF4AaABAg,Normal  people      another  love    Us    tvd  fans  delena's  rain  kiss
MwpMEbgC7DA,UgxMoXZUo8XywQkhO2F4AaABAg,How  are  yall  crying    Im  here  bc  im  so  numb  and  this  song  is  the  only  thing  that  makes  me  feel  something
MwpMEbgC7DA,Ugjo13NqRq4553gCoAEC,I  wanna  take  you  somewhere  so  you  know  I  care  But  it's  so  cold  and  I  don't  know  where  I  brought  you  daffodils  in  a  pretty  string  But  they  won't  flower  like  they  did  last  spring    And  I  wanna  kiss  you    make  you  feel  alright  I'm  just  so  tired  to  share  my  nights  I  wanna  cry  and  I  wanna  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    And  if  somebody  hurts  you    I  wanna  fight  But  my  hands  been  broken    once  too  many  times  So  I'll  use  my  voice    I'll  be  so  fucking  rude  Words  they  always  win    but  I  know  I'll  lose    And  I'd  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry  I  wanna  learn  to  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up    I  wanna  sing  a  song    that'd  be  just  ours  But  I  sang  'em  all  to  another  heart  And  I  wanna  cry    I  wanna  fall  in  love  But  all  my  tears  have  been  used  up    On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up  On  another  love    another  love  All  my  tears  have  been  used  up
MwpMEbgC7DA,UgznJU0AXudiPxpJiiV4AaABAg,Once  a  smart  man  said        When  you  are  happy      you  enjoy  the  melody    When  you  are  sad      you  understand  the  lyrics  
MwpMEbgC7DA,UgxG8-czIkRJEFMSmhB4AaABAg,8years          
MwpMEbgC7DA,UgxUf3guo1emCueyRcJ4AaABAg,On  another  love  
MwpMEbgC7DA,UgwbRqvAPbYiq0jkQKh4AaABAg,This  is  a  song  to  listen  to  when  the  one  person  you  love  doesn  t  love  you  anymore
MwpMEbgC7DA,UgwZb2IHNdxu-04aB8B4AaABAg,maybe  on  another  life  
MwpMEbgC7DA,UgznWBb1X2LiWzQwq5Z4AaABAg,the  fact  that  he  was  probably  hurting  a  lot  while  writing  this  song  is  so  sad      
MwpMEbgC7DA,UgwXZGVbO9fwcPfIkWh4AaABAg,  How  are  you
MwpMEbgC7DA,UgxiBGh0ClY0tkD42sZ4AaABAg,Elena      Promise  me  this  is  forever      Damon      I  promise  
MwpMEbgC7DA,Ugy0zwZjW3hADAh3w7N4AaABAg,Who  came  from  that  reel  of  bar  a
MwpMEbgC7DA,UgxHos4VEIHtssqHnWF4AaABAg,  Hurting  someone  s  feelings  is  as  easy  as  throwing  a  rock  in  a  lake    but  do  you  know  how  deep  that  rock  can  go      
MwpMEbgC7DA,Ugzgb7JljFJBEimf8eF4AaABAg,This  is  bad  day
MwpMEbgC7DA,Ugytt_BhpGwkuqybUzB4AaABAg,Imagine  playing  this  song  while  dancing  in  the  rain  with  your  soulmate  
MwpMEbgC7DA,UgyJ9c0OWVO-bLx4jst4AaABAg,Writen  by  
MwpMEbgC7DA,Ugw25T-8VezPAjzPjz94AaABAg,When  you  love  someone  who  doesn  t  love  you  back  is  the  most  painful  thing  in  the  world    let  them  go  and  learn  to  love  yourself  first  and  if  its  meant  to  be  they  will  come  back  if  not  move  on  to  what  you  deserve  
MwpMEbgC7DA,Ugw2rfu82BgdvGFHOcR4AaABAg,This  song  is  the  masterpiece  of  our  generation
MwpMEbgC7DA,UgwN5gwtDEcPO1lSnad4AaABAg,My  ex  narcissist  loved  this  song  and  it  still  triggers  me  3  years  on    I  am  saying  good  bye  to  him  for  good    The  energy  bonds    trauma  bonds  and  chords  are  cut  right  now    I  declare  I  am  free    He  has  lost  so  much  in  me  and  he  will  never  understand  or  realize  that  but  I  am  finally  free    May  God  have  mercy  on  his  soul  because  I  won't  
MwpMEbgC7DA,UgxS8-9mxnN8Iubu_Bx4AaABAg,cant  believe  that  millions  of  legends  come  here  everyday
MwpMEbgC7DA,UgxYpkcdn7Qzbxk940t4AaABAg,This  song  describes  me  so  well  it  s  scary    The  bad  part  is  realizing  your  situation  and  not  being  able  to  change  it  because  you  literally  have  nothing  left  to  give    You  re  done  
MwpMEbgC7DA,UgwmjkYjdvBXYOB5aKJ4AaABAg,The  songs  are  always  waiting  for  people  to  recognize  how  much  they're  so  special  It's  so  weird  that  it's  been  8yrs  that  this  song  came  out
MwpMEbgC7DA,UgwTeW20JM05w7_dNsZ4AaABAg,It's  2012  and  I'm  listening  this  great  song  while  playing  World  of  tanks    world  used  to  be  better    brighter    It's  2021  and  I  feel  like  living  shit  but  this  song  still  makes  me  feel  little  joy  
MwpMEbgC7DA,Ugws8zF4vCiGPZ-Mn_p4AaABAg,I  can't  explain  how  this  song  makes  me  feel
MwpMEbgC7DA,UgxJ-zfUQu8i1Q3MPZV4AaABAg,We  all  know  each  other  on  an  emotional  level  just  by  listening  to  this  
MwpMEbgC7DA,UgzL7YDTh7np4b93yp94AaABAg,  I  NEVER  FALL  IN  LOVE          BUT      THIS  SONG  IS  WHOLE  DIFFERENT  LEVEL      
MwpMEbgC7DA,Ugy_2tw84rWU0BP7MSV4AaABAg,every  time  i  listen  to  this  song  i  cry  
MwpMEbgC7DA,UgyzN907TCLCCX3S0hd4AaABAg,    promise  me  this  is  forever          I  promise  
MwpMEbgC7DA,Ugw9Gjwdw663W-Y4UpJ4AaABAg,It's  a  masterpice  Look  how  the  beat  goes  up  when  they  fight  it's  perfect
MwpMEbgC7DA,UgzTWR-u2IYbJRz5QB14AaABAg,Remember  when  this  song  came  out    I  feel  as  though  it  s  only  become  popular  recently  but  I  ve  always  loved  it  
MwpMEbgC7DA,UgystWkVqWUWBKqyReN4AaABAg,this  song  helps  me  a  lot  when  i'm  sad  and  i  feel  collapsed  Thank  you  so  much  Tom
MwpMEbgC7DA,Ugx4mX66McYtiNDjaep4AaABAg,I  want  to  cry  and  I  want  to  love  all  my  tears  
MwpMEbgC7DA,Ugx67BYbBY3GxI_a80d4AaABAg,Sometimes  it  frightens  me  how  much  I've  cried  to  this  song
MwpMEbgC7DA,Ugy9KJCuVKYVwxcCWwd4AaABAg,is  the  best  music  ever
MwpMEbgC7DA,UgzQJLFh3BSOhTofaEp4AaABAg,When  I  first  heard  it    it  was  my  first  night  without  her    8  years    have  passed  
MwpMEbgC7DA,UgwJ47dPU4AIn3xHMEd4AaABAg,God  I  love  this  song  
MwpMEbgC7DA,Ugwk7q-eXhsHCXMSD_x4AaABAg,Why  I  realised  just  now  the  existence  of  this  masterpiece  
MwpMEbgC7DA,UgwKowGTf5mHxpKl4Ex4AaABAg,Thank  you  vampire  diaries  for  introducing  me  to  this  amazing  song
MwpMEbgC7DA,Ugx_Ir773qjsdnxU3gZ4AaABAg,This  song  is  definitely  played  in  heaven
MwpMEbgC7DA,UgxIKrHRFHEK6MhMz8R4AaABAg,This  song  will  always  re  open  my  scars  
MwpMEbgC7DA,UgyCz6LRFRR8wOvpzDp4AaABAg,more  than  a  masterpiece  
MwpMEbgC7DA,UgzIEfLze3YAVWVe7sJ4AaABAg,i  cried  as  a  child  for  this  song  wow
MwpMEbgC7DA,UgyUIPGn7agfxoMjvQZ4AaABAg,Hey  so  like  it's  not  my  first  time  here    whenever  i  fall  in  love  i  come  here  and  listen  to  this  so  look  at  me  i  just  fall  in  love  again  i  hope  it  goes  good  and  not  bad  as  the  last  times  withe  luck  I'll  be  back  anyway    3
MwpMEbgC7DA,UgzYF89zU4o5hwM9E0d4AaABAg,Such  an  emotional  song  
MwpMEbgC7DA,UgyPGrwdOtMMmJUhRdl4AaABAg,2022  is  near  and  we  still  love  this  song
MwpMEbgC7DA,UgwTF40YmwXbR8GX6WB4AaABAg,The  way  he  was  smilling  looked  like  he  tried  to  hold  in  all  the  laugh  he  got  from  that  girl
MwpMEbgC7DA,UgyHKyN-4k02QsdVNEN4AaABAg,Love  this  song  so  much  
MwpMEbgC7DA,Ugx3-TfWnD4IxHlMXBV4AaABAg,Life  can't  be  perfect  
MwpMEbgC7DA,UgwOSYHXT5J569F_FJd4AaABAg,I  miss  him  so  much  but  I  m  also  glad  he  s  not  in  my  life  anymore
MwpMEbgC7DA,UgzJZBrtg5GXyNz7zeJ4AaABAg,Perfect
MwpMEbgC7DA,UgzMG_i2c6b7RjCj5sp4AaABAg,I'll  be  the  masterpiece  button  
MwpMEbgC7DA,UgxONCGXC7BLmDdo0Ml4AaABAg,    Promise  me  this  is  forever      I  promise
MwpMEbgC7DA,UgzveTKHSNL8juFppy14AaABAg,This  song  has  been  used  in  like  every  drama  show  on  Netflix
MwpMEbgC7DA,UgwfVIWjgZHv0ZuM4gZ4AaABAg,''And  i'd  sing  a  song  that'll  be  just  ours    but  im  sang  em  all  to  another  heart    ''  its  sound  like  given    
MwpMEbgC7DA,UgyngH_9RfR4pkEZWod4AaABAg,2013  4  musics  hit  to  hard  
MwpMEbgC7DA,UgySUOgA3Nap7AAIi3Z4AaABAg,the  got  music  
MwpMEbgC7DA,Ugy4fSMruyv88EX0FOB4AaABAg,I  remember  when  this  song  came  out  it  didn't  mean  anything  back  then  but  now  I'm  grown  up  and  it's  deep
MwpMEbgC7DA,Ugwj9ew1WkopB8j9efp4AaABAg,For  the  first  time  I  cry  because  of  a  song  
MwpMEbgC7DA,UgzvV7picJmKzZwkny94AaABAg,8  years  ago      Are  you  kidding  me    It  was  like  yesterday
MwpMEbgC7DA,Ugzq9mDSNm2KCXKNfLh4AaABAg,On  another  love    another  love      
MwpMEbgC7DA,UgzMqRrvtjqI5rWWK2t4AaABAg,Day  1  of  Listening  to  this  song  for  a  year    Todays  emoji      
MwpMEbgC7DA,UgwD8mjMJsMwyUAPuE14AaABAg,How  do  I  understand  my  feelings  it's  only  a  song
MwpMEbgC7DA,Ugz5ciYxNKhl0z7h8Sd4AaABAg,My  schoolmates    what  do  you  think  are  you  with  us    Me      nothing      of  course  I'm  with  you    My  mind    
MwpMEbgC7DA,Ugx-dULlvKiC5iIJ4eR4AaABAg,I  understand  you  bro  so  much          
MwpMEbgC7DA,UgxWOyrAvIOELhjkLzF4AaABAg,Some  body  in  2021  Song  is  the  best      My  favourite
MwpMEbgC7DA,Ugw0uKKzOFCvoPnk4jZ4AaABAg,this  man  don't  age        
MwpMEbgC7DA,UgyHoynfuJdh93L8oJd4AaABAg,Anotherlove
MwpMEbgC7DA,Ugw2JEKFMM5c4asCojR4AaABAg,  On  another  love  
MwpMEbgC7DA,UgxqLgmAWp_X1prL0q14AaABAg,OMG  he  has  got  voice  like  Damiano  David  from    M  neskin
MwpMEbgC7DA,UgwXSaRqLvUCVEYYaDl4AaABAg,best  song  to  cry
MwpMEbgC7DA,UgwVPfUYuTY-7uLJYOt4AaABAg,A  welcome  back  to  manchester  united  Ronaldo  showed  me  here
MwpMEbgC7DA,UgzbwHZ3hf43FndGXl54AaABAg,I  don't  want  to  cry  with  this  song
MwpMEbgC7DA,UgwL2qynpv7tZnYzpfd4AaABAg,Take  Me  To  Church  but  extra  british
MwpMEbgC7DA,Ugy1f8cV3OSbL2_z1zZ4AaABAg,POV    You're  trying  to  find  the  8  years  ago  comment  
MwpMEbgC7DA,Ugw6M_aWy_tGH8in4pB4AaABAg,Wow  whaaaat        I  thought  it  was  a  new  song
MwpMEbgC7DA,UgwMBC18ZRl5sncms9h4AaABAg,We  can  all  agree  that  this  is  the  best  song  of  our  generation
MwpMEbgC7DA,Ugxs5UYWzn7mGjWGudB4AaABAg,This  was  our  song    I  hope  someday  I  m  gonna  listen  to  it  without  feeling  pain  
MwpMEbgC7DA,UgzEg3mdFGLZCUgZUnp4AaABAg,It's  just  depressing  that  the  song  matches  with  90    of  people's  real  life
MwpMEbgC7DA,UgzyerZaGanpH94MwS14AaABAg,Slowed  Best  
MwpMEbgC7DA,UgzXJdYE-XIGWpDRnj94AaABAg,to  the  people  watching  this  25  year  later  this  song  was  a  masterpiece  and  always  will  be  
MwpMEbgC7DA,UgywpAuTJUYVyRENWSN4AaABAg,Who  else  gets  goosebumps  from  the  beauty  and  sadness  of  this  song
MwpMEbgC7DA,Ugxoi5ddcwaXkkhOezp4AaABAg,So  he  cheated    can't  understand
MwpMEbgC7DA,UgytghoeYrSPQ_r020d4AaABAg,This  needs  more  views  than  despacito    It  deserves  for  the  whole  world  to  know  it  exists  
MwpMEbgC7DA,UgxKXJZak0VoyWqJSfR4AaABAg,it  s  sad  that  some  people  still  don  t  know  this  song
MwpMEbgC7DA,UgzSFwBKaWL4lgzsIRl4AaABAg,Hey    ready  for  2022    
